Timestamp,PT1401 (),PT1402 (),PT1403 (),T01 (°C),T02 (°C),Pump On,Pump Speed (%),Pump Speed (RPM)
2025-05-21T15:03:53.875653,50.423437857633324,0.40283817807278555,100.3067063401236,21.0,20.8,0,0,0.0
2025-05-21T15:03:53.970053,50.11673151750973,0.40283817807278555,100.26092927443351,21.0,20.8,0,0,0.0
2025-05-21T15:03:54.077416,50.762188143739984,0.40283817807278555,100.22430762188144,21.0,20.8,0,0,0.0
2025-05-21T15:03:54.201095,50.93156328679331,0.40283817807278555,100.23346303501945,21.0,20.8,0,0,0.0
2025-05-21T15:03:54.303972,50.67978942549782,0.40283817807278555,100.25177386129549,21.0,20.8,0,0,0.0
2025-05-21T15:03:54.415710,50.670634012359805,0.40283817807278555,100.24261844815747,21.0,20.8,0,0,0.0
2025-05-21T15:03:54.522886,50.78507667658503,0.39368276493476767,100.28839551384756,21.0,20.8,0,0,0.0
2025-05-21T15:03:54.627348,50.47379262989242,0.39368276493476767,100.3067063401236,21.0,20.8,0,0,0.0
2025-05-21T15:03:54.737547,50.52414740215152,0.40283817807278555,100.37079423208972,21.0,20.8,0,0,0.0
2025-05-21T15:03:54.856414,50.70725566491188,0.40283817807278555,100.33417257953765,21.0,20.8,0,0,0.0
2025-05-21T15:03:54.959712,50.98649576562142,0.40283817807278555,100.44403753719386,21.0,20.8,0,0,0.0
2025-05-21T15:03:55.069495,50.5653467612726,0.40283817807278555,100.52643625543602,21.0,20.8,0,0,0.0
2025-05-21T15:03:55.185107,51.24284733348592,0.40283817807278555,100.49897001602197,21.0,20.8,0,0,0.0
2025-05-21T15:03:55.291812,51.16044861524376,0.40283817807278555,100.53559166857404,21.0,20.8,0,0,0.0
2025-05-21T15:03:55.397390,51.05973907072556,0.40283817807278555,100.58136873426413,21.0,20.8,0,0,0.0
2025-05-21T15:03:55.502252,51.57701991302358,0.40283817807278555,100.63630121309224,21.0,20.8,0,0,0.0
2025-05-21T15:03:55.613811,51.27946898603799,0.40283817807278555,100.70038910505836,21.0,20.8,0,0,0.0
2025-05-21T15:03:55.729386,51.178759441519794,0.40283817807278555,100.74616617074845,21.0,20.8,0,0,0.0
2025-05-21T15:03:55.825762,51.343556878004115,0.40283817807278555,100.8194094758526,21.0,20.8,0,0,0.0
2025-05-21T15:03:55.939969,51.49462119478141,0.40283817807278555,100.80109864957656,21.0,20.8,0,0,0.0
2025-05-21T15:03:56.055188,50.97276264591439,0.40283817807278555,100.81025406271458,21.0,20.8,0,0,0.0
2025-05-21T15:03:56.166039,51.11467154955367,0.39368276493476767,100.89265278095674,21.0,20.8,0,0,0.0
2025-05-21T15:03:56.270841,51.11467154955367,0.40283817807278555,100.95674067292286,21.0,20.8,0,0,0.0
2025-05-21T15:03:56.392352,51.01853971160448,0.40283817807278555,100.94758525978484,21.0,20.8,0,0,0.0
2025-05-21T15:03:56.502912,51.265735866330964,0.40283817807278555,101.05745021744106,21.0,20.8,0,0,0.0
2025-05-21T15:03:56.602906,51.53582055390249,0.39368276493476767,101.0757610437171,21.0,20.8,0,0,0.0
2025-05-21T15:03:56.709838,51.08262760357061,0.40283817807278555,101.0757610437171,21.0,20.8,0,0,0.0
2025-05-21T15:03:56.811305,51.02311741817349,0.40283817807278555,101.13984893568322,21.0,20.8,0,0,0.0
2025-05-21T15:03:56.927454,51.14671549553673,0.40283817807278555,101.12153810940718,21.0,20.8,0,0,0.0
2025-05-21T15:03:57.046182,51.055161364156554,0.40283817807278555,101.19478141451133,21.0,20.8,0,0,0.0
2025-05-21T15:03:57.139827,51.055161364156554,0.40283817807278555,101.25886930647745,21.0,20.8,0,0,0.0
2025-05-21T15:03:57.259188,51.52666514076447,0.40283817807278555,101.25886930647745,21.0,20.8,0,0,0.0
2025-05-21T15:03:57.370133,51.091783016708625,0.40283817807278555,101.33211261158159,21.0,20.8,0,0,0.0
2025-05-21T15:03:57.486412,51.0276951247425,0.40283817807278555,101.31380178530556,21.0,20.8,0,0,0.0
2025-05-21T15:03:57.578585,51.10093842984664,0.40283817807278555,101.39620050354772,21.0,20.8,0,0,0.0
2025-05-21T15:03:57.698513,51.57701991302358,0.40283817807278555,101.41451132982375,21.0,20.8,0,0,0.0
2025-05-21T15:03:57.808517,51.04142824444953,0.40283817807278555,101.42366674296177,21.0,20.8,0,0,0.0
2025-05-21T15:03:57.917464,51.16502632181277,0.40283817807278555,101.46028839551384,21.0,20.8,0,0,0.0
2025-05-21T15:03:58.021624,51.581597619592586,0.40283817807278555,101.47859922178988,21.0,20.8,0,0,0.0
2025-05-21T15:03:58.135280,51.25200274662394,0.40283817807278555,101.47859922178988,21.0,20.8,0,0,0.0
2025-05-21T15:03:58.233070,51.4900434882124,0.40283817807278555,101.53353170061798,21.0,20.8,0,0,0.0
2025-05-21T15:03:58.355176,50.98649576562142,0.40283817807278555,101.57015335317006,21.0,20.8,0,0,0.0
2025-05-21T15:03:58.464101,51.05973907072556,0.40283817807278555,101.57930876630807,21.0,20.8,0,0,0.0
2025-05-21T15:03:58.565260,51.01853971160448,0.40283817807278555,101.59761959258411,21.0,20.8,0,0,0.0
2025-05-21T15:03:58.688661,51.07347219043259,0.39368276493476767,101.62508583199816,21.0,20.8,0,0,0.0
2025-05-21T15:03:58.809617,51.04142824444953,0.40283817807278555,101.66170748455023,21.0,20.8,0,0,0.0
2025-05-21T15:03:58.889434,51.096360723277634,0.40283817807278555,101.72579537651636,21.0,20.8,0,0,0.0
2025-05-21T15:03:59.004859,51.03227283131151,0.40283817807278555,101.68001831082627,21.0,20.8,0,0,0.0
2025-05-21T15:03:59.127673,50.95902952620737,0.40283817807278555,101.70748455024032,21.0,20.8,0,0,0.0
2025-05-21T15:03:59.247688,51.61364156557565,0.40283817807278555,101.70748455024032,21.0,20.8,0,0,0.0
2025-05-21T15:03:59.340734,51.11467154955367,0.40283817807278555,101.73495078965438,21.0,20.8,0,0,0.0
2025-05-21T15:03:59.442748,51.132982375829705,0.40283817807278555,101.7990386816205,21.0,20.8,0,0,0.0
2025-05-21T15:03:59.548113,51.055161364156554,0.40283817807278555,101.78988326848248,21.0,20.8,0,0,0.0
2025-05-21T15:03:59.654900,51.65941863126574,0.40283817807278555,101.83566033417257,21.0,20.8,0,0,0.0
2025-05-21T15:03:59.776456,51.00022888532845,0.39368276493476767,101.85397116044861,21.0,20.8,0,0,0.0
2025-05-21T15:03:59.883772,51.14213778896772,0.40283817807278555,101.81734950789654,21.0,20.8,0,0,0.0
2025-05-21T15:03:59.989437,51.087205310139616,0.40283817807278555,101.86312657358663,21.0,20.8,0,0,0.0
2025-05-21T15:04:00.103858,51.517509727626454,0.40283817807278555,101.84481574731059,21.0,20.8,0,0,0.0
2025-05-21T15:04:00.214648,51.091783016708625,0.40283817807278555,101.92721446555275,21.0,20.8,0,0,0.0
2025-05-21T15:04:00.315388,51.07347219043259,0.40283817807278555,101.98214694438086,21.0,20.8,0,0,0.0
2025-05-21T15:04:00.433101,51.16502632181277,0.40283817807278555,101.91805905241473,21.0,20.8,0,0,0.0
2025-05-21T15:04:00.553840,51.12382696269169,0.40283817807278555,101.92721446555275,21.0,20.8,0,0,0.0
2025-05-21T15:04:00.648073,51.08262760357061,0.40283817807278555,101.96383611810482,21.0,20.8,0,0,0.0
2025-05-21T15:04:00.758506,51.05973907072556,0.40283817807278555,101.9546807049668,21.0,20.8,0,0,0.0
2025-05-21T15:04:00.875310,51.00022888532845,0.40283817807278555,101.98214694438086,21.0,20.8,0,0,0.0
2025-05-21T15:04:00.974215,51.16044861524376,0.40283817807278555,102.03707942320897,21.0,20.8,0,0,0.0
2025-05-21T15:04:01.081395,51.087205310139616,0.40283817807278555,102.01876859693293,21.0,20.8,0,0,0.0
2025-05-21T15:04:01.186640,51.04142824444953,0.40283817807278555,102.01876859693293,21.0,20.8,0,0,0.0
2025-05-21T15:04:01.298403,51.0780498970016,0.40283817807278555,102.02792401007095,21.0,20.8,0,0,0.0
2025-05-21T15:04:01.415314,51.3344014648661,0.39368276493476767,102.06454566262302,21.0,20.8,0,0,0.0
2025-05-21T15:04:01.521323,51.28862439917601,0.40283817807278555,102.07370107576104,21.0,20.8,0,0,0.0
2025-05-21T15:04:01.635923,51.29320210574502,0.40283817807278555,102.14694438086518,21.0,20.8,0,0,0.0
2025-05-21T15:04:01.737176,51.1833371480888,0.40283817807278555,102.11032272831311,21.0,20.8,0,0,0.0
2025-05-21T15:04:01.857619,51.549553673609516,0.40283817807278555,102.11032272831311,21.0,20.8,0,0,0.0
2025-05-21T15:04:01.974233,51.05973907072556,0.39368276493476767,102.14694438086518,21.0,20.8,0,0,0.0
2025-05-21T15:04:02.075207,51.16044861524376,0.40283817807278555,102.13778896772716,21.0,20.8,0,0,0.0
2025-05-21T15:04:02.174677,51.23826962691691,0.40283817807278555,102.1560997940032,21.0,20.8,0,0,0.0
2025-05-21T15:04:02.306909,51.21080338750286,0.40283817807278555,102.11947814145113,21.0,20.8,0,0,0.0
2025-05-21T15:04:02.399705,51.256580453192946,0.40283817807278555,102.22934309910734,21.0,20.8,0,0,0.0
2025-05-21T15:04:02.505590,51.265735866330964,0.40283817807278555,102.17441062027923,21.0,20.8,0,0,0.0
2025-05-21T15:04:02.630775,51.11009384298466,0.39368276493476767,102.2110322728313,21.0,20.8,0,0,0.0
2025-05-21T15:04:02.739021,51.20622568093385,0.40283817807278555,102.23849851224536,21.0,20.8,0,0,0.0
2025-05-21T15:04:02.844944,51.15587090867475,0.40283817807278555,102.24765392538337,21.0,20.8,0,0,0.0
2025-05-21T15:04:02.948474,51.11009384298466,0.40283817807278555,102.19272144655527,21.0,20.8,0,0,0.0
2025-05-21T15:04:03.061071,51.21080338750286,0.40283817807278555,102.2110322728313,21.0,20.8,0,0,0.0
2025-05-21T15:04:03.152400,51.178759441519794,0.40283817807278555,102.26596475165941,21.0,20.8,0,0,0.0
2025-05-21T15:04:03.270036,51.22453650720988,0.40283817807278555,102.24765392538337,21.0,20.8,0,0,0.0
2025-05-21T15:04:03.390956,51.137560082398714,0.39368276493476767,102.27512016479743,21.0,20.8,0,0,0.0
2025-05-21T15:04:03.491786,51.087205310139616,0.40283817807278555,102.25680933852139,21.0,20.8,0,0,0.0
2025-05-21T15:04:03.606805,51.174181734950785,0.39368276493476767,102.28427557793545,21.0,20.8,0,0,0.0
2025-05-21T15:04:03.706626,51.19707026779583,0.40283817807278555,102.27512016479743,21.0,20.8,0,0,0.0
2025-05-21T15:04:03.831277,51.28862439917601,0.40283817807278555,102.33005264362554,21.0,20.8,0,0,0.0
2025-05-21T15:04:03.928090,51.41222247653925,0.40283817807278555,102.33920805676355,21.0,20.8,0,0,0.0
2025-05-21T15:04:04.028782,51.16044861524376,0.40283817807278555,102.29343099107346,21.0,20.8,0,0,0.0
2025-05-21T15:04:04.151495,51.19249256122682,0.40283817807278555,102.33005264362554,21.0,20.8,0,0,0.0
2025-05-21T15:04:04.258604,51.132982375829705,0.40283817807278555,102.33920805676355,21.0,20.8,0,0,0.0
2025-05-21T15:04:04.372389,51.16502632181277,0.40283817807278555,102.38498512245364,21.0,20.8,0,0,0.0
2025-05-21T15:04:04.481209,51.15129320210574,0.40283817807278555,102.33005264362554,21.0,20.8,0,0,0.0
2025-05-21T15:04:04.592693,51.19707026779583,0.40283817807278555,102.35751888303959,21.0,20.8,0,0,0.0
2025-05-21T15:04:04.695304,51.15587090867475,0.40283817807278555,102.4124513618677,21.0,20.8,0,0,0.0
2025-05-21T15:04:04.811262,51.178759441519794,0.40283817807278555,102.3666742961776,21.0,20.8,0,0,0.0
2025-05-21T15:04:04.910530,51.48088807507438,0.40283817807278555,102.37582970931562,21.0,20.8,0,0,0.0
2025-05-21T15:04:05.019675,51.31609063859006,0.40283817807278555,102.43076218814373,21.0,20.8,0,0,0.0
2025-05-21T15:04:05.143846,51.19707026779583,0.40283817807278555,102.43991760128175,21.0,20.8,0,0,0.0
2025-05-21T15:04:05.267021,51.12382696269169,0.40283817807278555,102.39414053559166,21.0,20.8,0,0,0.0
2025-05-21T15:04:05.353587,51.087205310139616,0.40283817807278555,102.43991760128175,21.0,20.8,0,0,0.0
2025-05-21T15:04:05.462544,51.265735866330964,0.40283817807278555,102.4124513618677,21.0,20.8,0,0,0.0
2025-05-21T15:04:05.565615,51.11009384298466,0.40283817807278555,102.44907301441977,21.0,20.8,0,0,0.0
2025-05-21T15:04:05.681885,51.65484092469673,0.40283817807278555,102.43991760128175,21.0,20.8,0,0,0.0
2025-05-21T15:04:05.794006,51.11009384298466,0.40283817807278555,102.43991760128175,21.0,20.8,0,0,0.0
2025-05-21T15:04:05.900232,51.1833371480888,0.39368276493476767,102.47653925383382,21.0,20.8,0,0,0.0
2025-05-21T15:04:05.997113,51.1833371480888,0.39368276493476767,102.47653925383382,21.0,20.8,0,0,0.0
2025-05-21T15:04:06.112479,51.24284733348592,0.40283817807278555,102.4673838406958,21.0,20.8,0,0,0.0
2025-05-21T15:04:06.239259,51.27031357289997,0.40283817807278555,102.47653925383382,21.0,20.8,0,0,0.0
2025-05-21T15:04:06.325955,51.128404669260696,0.40283817807278555,102.45822842755778,21.0,20.8,0,0,0.0
2025-05-21T15:04:06.451624,51.22453650720988,0.40283817807278555,102.49485008010986,21.0,20.8,0,0,0.0
2025-05-21T15:04:06.577884,51.261158159761955,0.40283817807278555,102.4673838406958,21.0,20.8,0,0,0.0
2025-05-21T15:04:06.663944,51.261158159761955,0.40283817807278555,102.60471503776607,21.0,20.8,0,0,0.0
2025-05-21T15:04:06.781889,51.508354314488436,0.40283817807278555,102.51316090638589,21.0,20.8,0,0,0.0
2025-05-21T15:04:06.886218,51.39848935683222,0.40283817807278555,102.55893797207598,21.0,20.8,0,0,0.0
2025-05-21T15:04:06.992582,51.06431677729457,0.40283817807278555,102.53147173266193,21.0,20.8,0,0,0.0
2025-05-21T15:04:07.108599,51.15129320210574,0.40283817807278555,102.55893797207598,21.0,20.8,0,0,0.0
2025-05-21T15:04:07.215264,51.16960402838178,0.40283817807278555,102.55893797207598,21.0,20.8,0,0,0.0
2025-05-21T15:04:07.321975,51.31609063859006,0.40283817807278555,102.55893797207598,21.0,20.8,0,0,0.0
2025-05-21T15:04:07.425228,51.15129320210574,0.40283817807278555,102.54978255893796,21.0,20.8,0,0,0.0
2025-05-21T15:04:07.532777,51.128404669260696,0.40283817807278555,102.51316090638589,21.0,20.8,0,0,0.0
2025-05-21T15:04:07.644497,51.19707026779583,0.39368276493476767,102.568093385214,21.0,20.8,0,0,0.0
2025-05-21T15:04:07.757535,51.22911421377889,0.39368276493476767,102.55893797207598,21.0,20.8,0,0,0.0
2025-05-21T15:04:07.884979,51.1833371480888,0.40283817807278555,102.55893797207598,21.0,20.8,0,0,0.0
2025-05-21T15:04:07.966836,51.22911421377889,0.40283817807278555,102.57724879835202,21.0,20.8,0,0,0.0
2025-05-21T15:04:08.072912,51.11009384298466,0.40283817807278555,102.55893797207598,21.0,20.8,0,0,0.0
2025-05-21T15:04:08.193022,51.44426642252231,0.40283817807278555,102.54062714579995,21.0,20.8,0,0,0.0
2025-05-21T15:04:08.308509,51.15587090867475,0.40283817807278555,102.60471503776607,21.0,20.8,0,0,0.0
2025-05-21T15:04:08.410396,51.16502632181277,0.40283817807278555,102.63218127718012,21.0,20.8,0,0,0.0
2025-05-21T15:04:08.515909,51.32524605172808,0.40283817807278555,102.58640421149003,21.0,20.8,0,0,0.0
2025-05-21T15:04:08.547774,51.32524605172808,0.40283817807278555,102.61387045090409,21.0,20.8,0,0,0.0
2025-05-21T15:04:08.648177,51.32524605172808,0.40283817807278555,102.61387045090409,21.0,20.8,0,0,0.0
2025-05-21T15:04:08.744076,51.219958800640875,0.40283817807278555,102.568093385214,21.0,20.8,0,0,0.0
2025-05-21T15:04:08.845862,51.23826962691691,0.40283817807278555,102.6230258640421,21.0,20.8,0,0,0.0
2025-05-21T15:04:08.971943,51.14213778896772,0.40283817807278555,102.61387045090409,21.0,20.8,0,0,0.0
2025-05-21T15:04:09.065308,51.20164797436484,0.40283817807278555,102.568093385214,21.0,20.8,0,0,0.0
2025-05-21T15:04:09.175880,51.16960402838178,0.40283817807278555,102.6230258640421,21.0,20.8,0,0,0.0
2025-05-21T15:04:09.302012,51.215381094071866,0.40283817807278555,102.65964751659418,21.0,20.8,0,0,0.0
2025-05-21T15:04:09.389870,51.08262760357061,0.40283817807278555,102.63218127718012,21.0,20.8,0,0,0.0
2025-05-21T15:04:09.519619,51.10551613641565,0.40283817807278555,102.67795834287021,21.0,20.8,0,0,0.0
2025-05-21T15:04:09.624481,51.12382696269169,0.40283817807278555,102.60471503776607,21.0,20.8,0,0,0.0
2025-05-21T15:04:09.728955,51.20164797436484,0.40283817807278555,102.67795834287021,21.0,20.8,0,0,0.0
2025-05-21T15:04:09.847668,51.16960402838178,0.40283817807278555,102.6688029297322,21.0,20.8,0,0,0.0
2025-05-21T15:04:09.940646,51.0780498970016,0.40283817807278555,102.65964751659418,21.0,20.8,0,0,0.0
2025-05-21T15:04:10.059286,51.27031357289997,0.40283817807278555,102.6688029297322,21.0,20.8,0,0,0.0
2025-05-21T15:04:10.167654,51.087205310139616,0.39368276493476767,102.6688029297322,21.0,20.8,0,0,0.0
2025-05-21T15:04:10.273218,51.25200274662394,0.40283817807278555,102.6688029297322,21.0,20.8,0,0,0.0
2025-05-21T15:04:10.393290,51.32066834515907,0.40283817807278555,102.7237354085603,21.0,20.8,0,0,0.0
2025-05-21T15:04:10.494927,51.60906385900664,0.40283817807278555,102.67795834287021,21.0,20.8,0,0,0.0
2025-05-21T15:04:10.599765,51.15129320210574,0.40283817807278555,102.70542458228427,21.0,20.8,0,0,0.0
2025-05-21T15:04:10.709114,51.15129320210574,0.40283817807278555,102.70542458228427,21.0,20.8,0,0,0.0
2025-05-21T15:04:10.817364,51.24742504005493,0.40283817807278555,102.71457999542228,21.0,20.8,0,0,0.0
2025-05-21T15:04:10.933130,51.348134584573124,0.40283817807278555,102.71457999542228,21.0,20.8,0,0,0.0
2025-05-21T15:04:11.044011,51.16044861524376,0.40283817807278555,102.70542458228427,21.0,20.8,0,0,0.0
2025-05-21T15:04:11.152435,51.52208743419546,0.40283817807278555,102.74204623483634,21.0,20.8,0,0,0.0
2025-05-21T15:04:11.257185,51.128404669260696,0.40283817807278555,102.6688029297322,21.0,20.8,0,0,0.0
2025-05-21T15:04:11.365976,51.261158159761955,0.39368276493476767,102.70542458228427,21.0,20.8,0,0,0.0
2025-05-21T15:04:11.502304,51.096360723277634,0.40283817807278555,102.77866788738841,21.0,20.8,0,0,0.0
2025-05-21T15:04:11.590435,51.27031357289997,0.40283817807278555,102.76035706111237,21.0,20.8,0,0,0.0
2025-05-21T15:04:11.696020,51.24284733348592,0.40283817807278555,102.70542458228427,21.0,20.8,0,0,0.0
2025-05-21T15:04:11.812844,51.297779812314026,0.40283817807278555,102.81528953994048,21.0,20.8,0,0,0.0
2025-05-21T15:04:11.913341,51.25200274662394,0.40283817807278555,102.77866788738841,21.0,20.8,0,0,0.0
2025-05-21T15:04:12.022921,51.3344014648661,0.40283817807278555,102.7237354085603,21.0,20.8,0,0,0.0
2025-05-21T15:04:12.138148,51.12382696269169,0.40283817807278555,102.80613412680246,21.0,20.8,0,0,0.0
2025-05-21T15:04:12.241176,51.348134584573124,0.40283817807278555,102.73289082169832,21.0,20.8,0,0,0.0
2025-05-21T15:04:12.348284,51.64568551155871,0.40283817807278555,102.73289082169832,21.0,20.8,0,0,0.0
2025-05-21T15:04:12.458982,51.02311741817349,0.40283817807278555,102.76951247425039,21.0,20.8,0,0,0.0
2025-05-21T15:04:12.569933,50.99107347219043,0.40283817807278555,102.76035706111237,21.0,20.8,0,0,0.0
2025-05-21T15:04:12.683408,51.14671549553673,0.40283817807278555,102.76035706111237,21.0,20.8,0,0,0.0
2025-05-21T15:04:12.793371,51.14213778896772,0.40283817807278555,102.77866788738841,21.0,20.8,0,0,0.0
2025-05-21T15:04:12.909688,51.16502632181277,0.40283817807278555,102.78782330052643,21.0,20.8,0,0,0.0
2025-05-21T15:04:13.019439,51.384756237125195,0.40283817807278555,102.75120164797436,21.0,20.8,0,0,0.0
2025-05-21T15:04:13.108935,51.28862439917601,0.39368276493476767,102.79697871366444,21.0,20.8,0,0,0.0
2025-05-21T15:04:13.141440,51.22453650720988,0.40283817807278555,102.83360036621652,21.0,20.8,0,0,0.0
2025-05-21T15:04:13.239763,51.22453650720988,0.40283817807278555,102.83360036621652,21.0,20.8,0,0,0.0
2025-05-21T15:04:13.335317,51.343556878004115,0.40283817807278555,102.80613412680246,21.0,20.8,0,0,0.0
2025-05-21T15:04:13.441760,51.31609063859006,0.40283817807278555,102.75120164797436,21.0,20.8,0,0,0.0
2025-05-21T15:04:13.565785,51.512932021057445,0.40283817807278555,102.83360036621652,21.0,20.8,0,0,0.0
2025-05-21T15:04:13.667201,51.1833371480888,0.40283817807278555,102.8244449530785,21.0,20.8,0,0,0.0
2025-05-21T15:04:13.771069,51.265735866330964,0.40283817807278555,102.77866788738841,21.0,20.8,0,0,0.0
2025-05-21T15:04:13.896482,51.302357518883035,0.40283817807278555,102.85191119249255,21.0,20.8,0,0,0.0
2025-05-21T15:04:13.994533,51.14671549553673,0.40283817807278555,102.8244449530785,21.0,20.8,0,0,0.0
2025-05-21T15:04:14.112149,51.091783016708625,0.40283817807278555,102.77866788738841,21.0,20.8,0,0,0.0
2025-05-21T15:04:14.205460,51.32982375829709,0.40283817807278555,102.85191119249255,21.0,20.8,0,0,0.0
2025-05-21T15:04:14.318768,51.07347219043259,0.40283817807278555,102.79697871366444,21.0,20.8,0,0,0.0
2025-05-21T15:04:14.430160,51.48088807507438,0.39368276493476767,102.79697871366444,21.0,20.8,0,0,0.0
2025-05-21T15:04:14.545909,51.0276951247425,0.40283817807278555,102.84275577935453,21.0,20.8,0,0,0.0
2025-05-21T15:04:14.640811,51.04142824444953,0.40283817807278555,102.86106660563057,21.0,20.8,0,0,0.0
2025-05-21T15:04:14.756261,51.178759441519794,0.40283817807278555,102.77866788738841,21.0,20.8,0,0,0.0
2025-05-21T15:04:14.886301,51.06431677729457,0.40283817807278555,102.81528953994048,21.0,20.8,0,0,0.0
2025-05-21T15:04:14.979882,51.03685053788052,0.40283817807278555,102.84275577935453,21.0,20.8,0,0,0.0
2025-05-21T15:04:15.085558,50.94071869993133,0.40283817807278555,102.87022201876859,21.0,20.8,0,0,0.0
2025-05-21T15:04:15.190965,51.03685053788052,0.40283817807278555,102.84275577935453,21.0,20.8,0,0,0.0
2025-05-21T15:04:15.307791,51.096360723277634,0.40283817807278555,102.90684367132066,21.0,20.8,0,0,0.0
2025-05-21T15:04:15.412415,51.0780498970016,0.40283817807278555,102.84275577935453,21.0,20.8,0,0,0.0
2025-05-21T15:04:15.517197,51.20622568093385,0.40283817807278555,102.87022201876859,21.0,20.8,0,0,0.0
