Timestamp,PT1401 (),PT1402 (),PT1403 (),T01 (°C),T02 (°C),Pump On,Pump Speed (%),Pump Speed (RPM)
2025-05-21T15:20:33.580513,55.17509727626459,83.81780727855345,104.75623712520027,21.0,21.0,0,0,0.0
2025-05-21T15:20:33.627420,54.06271457999542,83.83611810482948,104.74708171206225,21.0,21.0,0,0,0.0
2025-05-21T15:20:33.889460,54.06271457999542,83.83611810482948,104.74708171206225,21.0,21.0,0,0,0.0
2025-05-21T15:20:33.925799,54.52048523689631,83.80865186541543,104.7196154726482,21.0,21.0,0,0,0.0
2025-05-21T15:20:34.241539,54.52048523689631,83.80865186541543,104.7196154726482,21.0,21.0,0,0,0.0
2025-05-21T15:20:34.287000,54.62119478141451,83.80865186541543,104.67383840695811,21.0,21.0,0,0,0.0
2025-05-21T15:20:34.593837,54.62119478141451,83.80865186541543,104.67383840695811,21.0,21.0,0,0,0.0
2025-05-21T15:20:34.879253,54.1542687113756,83.80865186541543,104.69214923323415,21.0,21.0,0,0,0.0
2025-05-21T15:20:34.927210,53.62325474937057,83.80865186541543,104.70130464637217,21.0,21.0,0,0,0.0
2025-05-21T15:20:35.246556,53.62325474937057,83.80865186541543,104.70130464637217,21.0,21.0,0,0,0.0
2025-05-21T15:20:35.557017,48.46875715266651,83.80865186541543,104.69214923323415,21.0,21.0,0,0,0.0
2025-05-21T15:20:35.890661,48.30395971618219,83.79949645227741,104.7196154726482,21.0,21.0,0,0,0.0
2025-05-21T15:20:36.218051,53.57289997711147,83.83611810482948,104.68299382009613,21.0,21.0,0,0,0.0
2025-05-21T15:20:36.538126,51.915770199130236,83.82696269169146,104.70130464637217,21.0,21.0,0,0,0.0
2025-05-21T15:20:36.854022,54.26871137560082,83.79949645227741,104.70130464637217,21.0,21.0,0,0,0.0
2025-05-21T15:20:36.900003,54.35111009384298,83.83611810482948,104.7196154726482,21.0,21.0,0,0,0.0
2025-05-21T15:20:37.211579,54.35111009384298,83.83611810482948,104.7196154726482,21.0,21.0,0,0,0.0
2025-05-21T15:20:37.546398,49.1828793774319,83.83611810482948,104.71046005951018,21.0,21.0,0,0,0.0
2025-05-21T15:20:37.871270,51.32066834515907,83.81780727855345,104.7196154726482,21.0,21.0,0,0,0.0
2025-05-21T15:20:37.986299,51.11924925612268,83.8452735179675,104.7196154726482,21.0,21.0,0,0,0.0
2025-05-21T15:20:38.108772,51.25200274662394,83.82696269169146,104.74708171206225,21.0,21.0,0,0,0.0
2025-05-21T15:20:38.203436,51.746395056076906,83.83611810482948,104.70130464637217,21.0,21.0,0,0,0.0
2025-05-21T15:20:38.320774,52.845044632639045,83.8452735179675,104.73792629892424,21.0,21.0,0,0,0.0
2025-05-21T15:20:38.426455,54.24124513618677,83.82696269169146,104.70130464637217,21.0,21.0,0,0,0.0
2025-05-21T15:20:38.543456,55.40398260471504,83.8452735179675,104.7196154726482,21.0,21.0,0,0,0.0
2025-05-21T15:20:38.635731,55.797665369649806,83.86358434424353,104.64637216754406,21.0,21.0,0,0,0.0
2025-05-21T15:20:38.743663,54.850080109864955,83.83611810482948,104.70130464637217,21.0,21.0,0,0,0.0
2025-05-21T15:20:38.869706,54.36942092011902,83.82696269169146,104.73792629892424,21.0,21.0,0,0,0.0
2025-05-21T15:20:38.967871,53.99404898146029,83.85442893110552,104.71046005951018,21.0,21.0,0,0,0.0
2025-05-21T15:20:39.060524,53.710231174181736,83.82696269169146,104.69214923323415,21.0,21.0,0,0,0.0
2025-05-21T15:20:39.184216,53.44014648661021,83.83611810482948,104.73792629892424,21.0,21.0,0,0,0.0
2025-05-21T15:20:39.283444,53.33028152895399,83.83611810482948,104.67383840695811,21.0,21.0,0,0,0.0
2025-05-21T15:20:39.405302,53.174639505607686,83.83611810482948,104.69214923323415,21.0,21.0,0,0,0.0
2025-05-21T15:20:39.508044,53.08766308079652,83.8452735179675,104.70130464637217,21.0,21.0,0,0,0.0
2025-05-21T15:20:39.648905,52.8725108720531,83.83611810482948,104.7196154726482,21.0,21.0,0,0,0.0
2025-05-21T15:20:39.698380,51.97070267795834,83.81780727855345,104.7196154726482,21.0,21.0,0,0,0.0
2025-05-21T15:20:39.737170,51.97070267795834,83.81780727855345,104.7196154726482,21.0,21.0,0,0,0.0
2025-05-21T15:20:39.899546,51.97070267795834,83.81780727855345,104.7196154726482,21.0,21.0,0,0,0.0
2025-05-21T15:20:39.949305,51.302357518883035,83.81780727855345,104.69214923323415,21.0,21.0,0,0,0.0
2025-05-21T15:20:40.071412,51.40764476997024,83.82696269169146,104.64637216754406,21.0,21.0,0,0,0.0
2025-05-21T15:20:40.164418,51.71892881666285,83.82696269169146,104.74708171206225,21.0,21.0,0,0,0.0
2025-05-21T15:20:40.313332,52.346074616617074,83.82696269169146,104.70130464637217,21.0,21.0,0,0,0.0
2025-05-21T15:20:40.363269,52.890821698329134,83.82696269169146,104.6646829938201,21.0,21.0,0,0,0.0
2025-05-21T15:20:40.518847,53.426413366903176,83.80865186541543,104.67383840695811,21.0,21.0,0,0,0.0
2025-05-21T15:20:40.631685,53.792629892423896,83.80865186541543,104.74708171206225,21.0,21.0,0,0,0.0
2025-05-21T15:20:40.674217,54.29617761501488,83.83611810482948,104.68299382009613,21.0,21.0,0,0,0.0
2025-05-21T15:20:40.726006,54.29617761501488,83.83611810482948,104.68299382009613,21.0,21.0,0,0,0.0
2025-05-21T15:20:40.839013,54.29617761501488,83.83611810482948,104.68299382009613,21.0,21.0,0,0,0.0
2025-05-21T15:20:40.928617,54.26871137560082,83.83611810482948,104.74708171206225,21.0,21.0,0,0,0.0
2025-05-21T15:20:41.052498,53.797207598992905,83.8452735179675,104.7196154726482,21.0,21.0,0,0,0.0
2025-05-21T15:20:41.147363,53.797207598992905,83.8452735179675,104.7196154726482,21.0,21.0,0,0,0.0
2025-05-21T15:20:41.256229,53.678187228198674,83.86358434424353,104.70130464637217,21.0,21.0,0,0,0.0
2025-05-21T15:20:41.376453,53.920805676356146,83.83611810482948,104.71046005951018,21.0,21.0,0,0,0.0
2025-05-21T15:20:41.472077,53.95742732890822,83.79949645227741,104.7196154726482,21.0,21.0,0,0,0.0
2025-05-21T15:20:41.580074,53.65987640192264,83.83611810482948,104.7196154726482,21.0,21.0,0,0,0.0
2025-05-21T15:20:41.694029,53.16548409246967,83.82696269169146,104.68299382009613,21.0,21.0,0,0,0.0
2025-05-21T15:20:41.811838,52.629892423895626,83.8452735179675,104.69214923323415,21.0,21.0,0,0,0.0
2025-05-21T15:20:41.913394,52.822156099794,83.82696269169146,104.68299382009613,21.0,21.0,0,0,0.0
2025-05-21T15:20:42.042752,53.710231174181736,83.8452735179675,104.72877088578622,21.0,21.0,0,0,0.0
2025-05-21T15:20:42.132845,54.69443808651865,83.86358434424353,104.71046005951018,21.0,21.0,0,0,0.0
2025-05-21T15:20:42.243350,54.634927901121536,83.86358434424353,104.7196154726482,21.0,21.0,0,0,0.0
2025-05-21T15:20:42.366034,53.04188601510643,83.8452735179675,104.70130464637217,21.0,21.0,0,0,0.0
2025-05-21T15:20:42.466934,53.0281528953994,83.8452735179675,104.70130464637217,21.0,21.0,0,0,0.0
2025-05-21T15:20:42.579499,53.02357518883039,83.86358434424353,104.7196154726482,21.0,21.0,0,0,0.0
2025-05-21T15:20:42.691918,52.762645914396884,83.80865186541543,104.70130464637217,21.0,21.0,0,0,0.0
2025-05-21T15:20:42.782433,51.90661478599222,83.83611810482948,104.68299382009613,21.0,21.0,0,0,0.0
2025-05-21T15:20:42.909754,51.06431677729457,83.81780727855345,104.69214923323415,21.0,21.0,0,0,0.0
2025-05-21T15:20:43.017259,50.21744106202792,83.79949645227741,104.74708171206225,21.0,21.0,0,0,0.0
2025-05-21T15:20:43.117899,49.80544747081712,83.8452735179675,104.7196154726482,21.0,21.0,0,0,0.0
2025-05-21T15:20:43.229626,49.951934081025406,83.83611810482948,104.74708171206225,21.0,21.0,0,0,0.0
2025-05-21T15:20:43.341097,50.840009155413135,83.8452735179675,104.74708171206225,21.0,21.0,0,0,0.0
2025-05-21T15:20:43.453653,52.39642938887617,83.85442893110552,104.71046005951018,21.0,21.0,0,0,0.0
2025-05-21T15:20:43.555448,52.19958800640879,83.82696269169146,104.72877088578622,21.0,21.0,0,0,0.0
2025-05-21T15:20:43.654935,52.23620965896086,83.83611810482948,104.72877088578622,21.0,21.0,0,0,0.0
2025-05-21T15:20:43.763799,52.639047837033644,83.83611810482948,104.72877088578622,21.0,21.0,1,0,0.0
2025-05-21T15:20:43.800121,53.394369420920114,83.83611810482948,104.70130464637217,21.0,21.0,1,0,0.0
2025-05-21T15:20:43.889954,53.394369420920114,83.83611810482948,104.70130464637217,21.0,21.0,1,0,0.0
2025-05-21T15:20:43.993173,52.382696269169145,83.83611810482948,104.71046005951018,21.0,21.0,1,0,0.0
2025-05-21T15:20:44.108631,52.968642710002285,83.80865186541543,104.7196154726482,21.0,21.0,1,0,0.0
2025-05-21T15:20:44.201666,53.29823758297093,83.82696269169146,104.72877088578622,21.0,21.0,1,0,0.0
2025-05-21T15:20:44.312660,54.048981460288395,83.83611810482948,104.68299382009613,21.0,21.0,1,0,0.0
2025-05-21T15:20:44.345130,53.25703822384985,83.85442893110552,104.74708171206225,21.0,21.0,1,0,0.0
2025-05-21T15:20:44.445076,53.25703822384985,83.85442893110552,104.74708171206225,21.0,21.0,1,0,0.0
2025-05-21T15:20:44.536147,51.7418173495079,83.8452735179675,104.71046005951018,21.0,21.0,1,0,0.0
2025-05-21T15:20:44.642832,49.64980544747081,83.8452735179675,104.70130464637217,21.0,21.0,1,0,0.0
2025-05-21T15:20:44.756257,50.377660791943235,83.85442893110552,104.72877088578622,21.0,21.0,1,0,0.0
2025-05-21T15:20:44.866371,51.37102311741817,83.8452735179675,104.7196154726482,21.0,21.0,1,0,0.0
2025-05-21T15:20:44.980396,51.98443579766537,83.82696269169146,104.71046005951018,21.0,21.0,1,0,0.0
2025-05-21T15:20:45.106402,51.53124284733348,83.83611810482948,104.69214923323415,21.0,21.0,1,0,0.0
2025-05-21T15:20:45.192400,50.341039139391164,83.8452735179675,104.70130464637217,21.0,21.0,1,0,0.0
2025-05-21T15:20:45.304142,49.72762645914397,83.83611810482948,104.74708171206225,21.0,21.0,1,0,0.0
2025-05-21T15:20:45.418006,50.51041428244449,83.8452735179675,104.74708171206225,21.0,21.0,1,0,0.0
2025-05-21T15:20:45.526620,51.37560082398718,83.86358434424353,104.73792629892424,21.0,21.0,1,0,0.0
2025-05-21T15:20:45.631149,52.76722362096589,83.83611810482948,104.7196154726482,21.0,21.0,1,0,0.0
2025-05-21T15:20:45.745462,55.12474250400549,83.85442893110552,104.68299382009613,21.0,21.0,1,0,0.0
2025-05-21T15:20:45.851860,56.65369649805447,83.86358434424353,104.72877088578622,21.0,21.0,1,0,0.0
2025-05-21T15:20:45.957284,55.765621423666744,83.85442893110552,104.75623712520027,21.0,21.0,1,0,0.0
2025-05-21T15:20:46.075165,53.82925154497597,83.83611810482948,104.7196154726482,21.0,21.0,1,0,0.0
2025-05-21T15:20:46.184640,52.53833829251545,83.86358434424353,104.74708171206225,21.0,21.0,1,0,0.0
2025-05-21T15:20:46.287604,51.883726253147174,83.82696269169146,104.70130464637217,21.0,21.0,1,0,0.0
2025-05-21T15:20:46.401580,51.63653009842069,83.83611810482948,104.77454795147631,21.0,21.0,1,0,0.0
2025-05-21T15:20:46.500849,51.89288166628519,83.85442893110552,104.69214923323415,21.0,21.0,1,0,0.0
2025-05-21T15:20:46.649248,52.90455481803616,83.82696269169146,104.7196154726482,21.0,21.0,1,0,0.0
2025-05-21T15:20:46.697118,51.920347905699245,83.81780727855345,104.73792629892424,21.0,21.0,1,0,0.0
2025-05-21T15:20:46.738208,51.920347905699245,83.81780727855345,104.73792629892424,21.0,21.0,1,0,0.0
2025-05-21T15:20:46.877679,51.920347905699245,83.81780727855345,104.73792629892424,21.0,21.0,1,0,0.0
2025-05-21T15:20:46.923673,49.297322041657125,83.82696269169146,104.69214923323415,21.0,21.0,1,0,0.0
2025-05-21T15:20:47.061024,49.41176470588235,83.8452735179675,104.72877088578622,21.0,21.0,1,0,0.0
2025-05-21T15:20:47.177753,50.167086289768825,83.8452735179675,104.6646829938201,21.0,21.0,1,0,0.0
2025-05-21T15:20:47.294650,51.98901350423438,83.80865186541543,104.71046005951018,21.0,21.0,1,0,0.0
2025-05-21T15:20:47.380781,53.545433737697415,83.83611810482948,104.7196154726482,21.0,21.0,1,0,0.0
2025-05-21T15:20:47.506444,54.62119478141451,83.83611810482948,104.65552758068208,21.0,21.0,1,0,0.0
2025-05-21T15:20:47.607605,53.971160448615244,83.81780727855345,104.73792629892424,21.0,21.0,1,0,0.0
2025-05-21T15:20:47.704712,52.671091783016706,83.8452735179675,104.7196154726482,21.0,21.0,1,0,0.0
2025-05-21T15:20:47.849466,51.3344014648661,83.85442893110552,104.74708171206225,21.0,21.0,1,0,0.0
2025-05-21T15:20:47.899551,52.03479056992447,83.83611810482948,104.73792629892424,21.0,21.0,1,0,0.0
2025-05-21T15:20:47.948214,52.03479056992447,83.83611810482948,104.73792629892424,21.0,21.0,1,0,0.0
2025-05-21T15:20:48.075275,52.03479056992447,83.83611810482948,104.73792629892424,21.0,21.0,1,0,0.0
2025-05-21T15:20:48.112769,53.93911650263218,83.80865186541543,104.72877088578622,21.0,21.0,1,0,0.0
2025-05-21T15:20:48.157185,53.93911650263218,83.80865186541543,104.72877088578622,21.0,21.0,1,0,0.0
2025-05-21T15:20:48.278621,53.302815289539936,83.81780727855345,104.67383840695811,21.0,21.0,1,0,0.0
2025-05-21T15:20:48.370867,52.346074616617074,83.8452735179675,104.69214923323415,21.0,21.0,1,0,0.0
2025-05-21T15:20:48.474529,51.586175326161595,83.80865186541543,104.70130464637217,21.0,21.0,1,0,0.0
2025-05-21T15:20:48.576959,50.968184939345385,83.8452735179675,104.72877088578622,21.0,21.0,1,0,0.0
2025-05-21T15:20:48.702120,51.14213778896772,83.83611810482948,104.71046005951018,21.0,21.0,1,0,0.0
2025-05-21T15:20:48.801688,51.256580453192946,83.8452735179675,104.7196154726482,21.0,21.0,1,0,0.0
2025-05-21T15:20:48.903924,50.90867475394827,83.83611810482948,104.74708171206225,21.0,21.0,1,0,0.0
2025-05-21T15:20:49.028072,50.295262073701075,83.8452735179675,104.7196154726482,21.0,21.0,1,0,0.0
2025-05-21T15:20:49.139058,50.299839780270084,83.85442893110552,104.72877088578622,21.0,21.0,1,0,0.0
2025-05-21T15:20:49.234255,52.69398031586175,83.85442893110552,104.7196154726482,21.0,21.0,1,0,0.0
2025-05-21T15:20:49.269782,53.33943694209201,83.82696269169146,104.71046005951018,21.0,21.0,1,0,0.0
2025-05-21T15:20:49.350146,53.33943694209201,83.82696269169146,104.71046005951018,21.0,21.0,1,0,0.0
2025-05-21T15:20:49.464041,51.11467154955367,83.8452735179675,104.76539253833829,21.0,21.0,1,0,0.0
2025-05-21T15:20:49.579542,49.20576791027695,83.8452735179675,104.70130464637217,21.0,21.0,1,0,0.0
2025-05-21T15:20:49.677423,49.045548180361635,83.87273975738155,104.71046005951018,21.0,21.0,1,0,0.0
2025-05-21T15:20:49.786988,51.97070267795834,83.82696269169146,104.74708171206225,21.0,21.0,1,0,0.0
2025-05-21T15:20:49.894626,52.73517967498283,83.81780727855345,104.70130464637217,21.0,21.0,1,0,0.0
2025-05-21T15:20:50.002937,52.49256122682536,83.85442893110552,104.7196154726482,21.0,21.0,1,0,0.0
2025-05-21T15:20:50.131055,51.627374685282675,83.85442893110552,104.7196154726482,21.0,21.0,1,0,0.0
2025-05-21T15:20:50.219344,50.2037079423209,83.83611810482948,104.76539253833829,21.0,21.0,1,0,0.0
2025-05-21T15:20:50.333695,49.594872968642704,83.83611810482948,104.67383840695811,21.0,21.0,1,0,0.0
2025-05-21T15:20:50.454395,50.5149919890135,83.83611810482948,104.73792629892424,21.0,21.0,1,0,0.0
2025-05-21T15:20:50.548232,51.06431677729457,83.8452735179675,104.73792629892424,21.0,21.0,1,0,0.0
2025-05-21T15:20:50.659165,51.10093842984664,83.8452735179675,104.68299382009613,21.0,21.0,1,0,0.0
2025-05-21T15:20:50.769354,53.00068665598535,83.86358434424353,104.72877088578622,21.0,21.0,1,0,0.0
2025-05-21T15:20:50.874418,50.464637216754404,83.8452735179675,104.70130464637217,21.0,21.0,1,0,0.0
2025-05-21T15:20:50.911903,49.8970016021973,83.82696269169146,104.70130464637217,21.0,21.0,1,0,0.0
2025-05-21T15:20:51.004861,49.8970016021973,83.82696269169146,104.70130464637217,21.0,21.0,1,0,0.0
2025-05-21T15:20:51.100967,48.963149462119475,83.82696269169146,104.73792629892424,21.0,21.0,1,0,0.0
2025-05-21T15:20:51.226231,48.798352025635154,83.87273975738155,104.77454795147631,21.0,21.0,1,0,0.0
2025-05-21T15:20:51.321804,49.20119020370794,83.83611810482948,104.71046005951018,21.0,21.0,1,0,0.0
2025-05-21T15:20:51.429150,50.64316777294575,83.83611810482948,104.73792629892424,21.0,21.0,1,0,0.0
2025-05-21T15:20:51.553400,51.22453650720988,83.8452735179675,104.7196154726482,21.0,21.0,1,0,0.0
2025-05-21T15:20:51.650276,50.44174868390936,83.8452735179675,104.68299382009613,21.0,21.0,1,0,0.0
2025-05-21T15:20:51.746646,49.60860608834973,83.8452735179675,104.68299382009613,21.0,21.0,1,0,0.0
2025-05-21T15:20:51.866241,49.14625772487983,83.85442893110552,104.75623712520027,21.0,21.0,1,0,0.0
2025-05-21T15:20:51.975376,49.553673609521624,83.8452735179675,104.72877088578622,21.0,21.0,1,0,0.0
2025-05-21T15:20:52.079701,49.94277866788739,83.8452735179675,104.69214923323415,21.0,21.0,1,0,0.0
2025-05-21T15:20:52.199802,50.547035934996565,83.85442893110552,104.72877088578622,21.0,21.0,1,0,0.0
2025-05-21T15:20:52.297696,50.94071869993133,83.85442893110552,104.76539253833829,21.0,21.0,1,0,0.0
2025-05-21T15:20:52.406308,50.78049897001602,83.85442893110552,104.73792629892424,21.0,21.0,1,0,0.0
2025-05-21T15:20:52.527764,50.8720531013962,83.85442893110552,104.7196154726482,21.0,21.0,1,0,0.0
2025-05-21T15:20:52.623881,52.31860837720302,83.85442893110552,104.78370336461433,21.0,21.0,1,0,0.0
2025-05-21T15:20:52.736837,52.68482490272373,83.85442893110552,104.72877088578622,21.0,21.0,1,0,0.0
2025-05-21T15:20:52.853652,49.997711146715496,83.83611810482948,104.74708171206225,21.0,21.0,1,0,0.0
2025-05-21T15:20:52.953091,49.35225452048523,83.8452735179675,104.73792629892424,21.0,21.0,1,0,0.0
2025-05-21T15:20:53.085854,50.19913023575189,83.80865186541543,104.73792629892424,21.0,21.0,1,0,0.0
2025-05-21T15:20:53.170915,51.879148546578165,83.82696269169146,104.74708171206225,21.0,21.0,1,0,0.0
2025-05-21T15:20:53.301554,52.822156099794,83.8452735179675,104.74708171206225,21.0,21.0,1,0,0.0
2025-05-21T15:20:53.401764,52.47425040054932,83.8452735179675,104.70130464637217,21.0,21.0,1,0,0.0
2025-05-21T15:20:53.517269,51.70061799038682,83.8452735179675,104.71046005951018,21.0,21.0,1,0,0.0
2025-05-21T15:20:53.619735,51.837949187457085,83.8452735179675,104.74708171206225,21.0,21.0,1,0,0.0
2025-05-21T15:20:53.725971,52.86793316548409,83.8452735179675,104.70130464637217,21.0,21.0,1,0,0.0
2025-05-21T15:20:53.835424,52.712291142137786,83.83611810482948,104.67383840695811,21.0,21.0,1,0,0.0
2025-05-21T15:20:53.952854,52.14007782101167,83.82696269169146,104.68299382009613,21.0,21.0,1,0,0.0
2025-05-21T15:20:54.061474,51.90203707942321,83.8452735179675,104.67383840695811,21.0,21.0,1,0,0.0
2025-05-21T15:20:54.154294,52.02563515678645,83.83611810482948,104.70130464637217,21.0,21.0,1,0,0.0
2025-05-21T15:20:54.265715,52.12176699473564,83.85442893110552,104.76539253833829,21.0,21.0,1,0,0.0
2025-05-21T15:20:54.394624,53.44014648661021,83.85442893110552,104.71046005951018,21.0,21.0,1,0,0.0
2025-05-21T15:20:54.492627,52.78095674067292,83.85442893110552,104.69214923323415,21.0,21.0,1,0,0.0
2025-05-21T15:20:54.598964,53.15632867933165,83.85442893110552,104.71046005951018,21.0,21.0,1,0,0.0
2025-05-21T15:20:54.708175,53.499656672007326,83.85442893110552,104.69214923323415,21.0,21.0,1,0,0.0
2025-05-21T15:20:54.810248,53.68734264133669,83.81780727855345,104.7196154726482,21.0,21.0,1,0,0.0
2025-05-21T15:20:54.844218,53.49507896543832,83.85442893110552,104.67383840695811,21.0,21.0,1,0,0.0
2025-05-21T15:20:54.945205,53.49507896543832,83.85442893110552,104.67383840695811,21.0,21.0,1,0,0.0
2025-05-21T15:20:55.060365,52.547493705653466,83.8452735179675,104.69214923323415,21.0,21.0,1,0,0.0
2025-05-21T15:20:55.149350,52.547493705653466,83.8452735179675,104.69214923323415,21.0,21.0,1,0,0.0
2025-05-21T15:20:55.250121,53.540856031128406,83.83611810482948,104.7196154726482,21.0,21.0,1,0,0.0
2025-05-21T15:20:55.370241,54.213778896772716,83.86358434424353,104.7196154726482,21.0,21.0,1,0,0.0
2025-05-21T15:20:55.475097,54.79972533760586,83.86358434424353,104.7196154726482,21.0,21.0,1,0,0.0
2025-05-21T15:20:55.573691,54.259555962462805,83.81780727855345,104.70130464637217,21.0,21.0,1,0,0.0
2025-05-21T15:20:55.695010,53.00526436255436,83.85442893110552,104.72877088578622,21.0,21.0,1,0,0.0
2025-05-21T15:20:55.797333,52.30487525749599,83.8452735179675,104.72877088578622,21.0,21.0,1,0,0.0
2025-05-21T15:20:55.915691,51.65941863126574,83.86358434424353,104.73792629892424,21.0,21.0,1,0,0.0
2025-05-21T15:20:56.015115,51.49919890135042,83.85442893110552,104.7196154726482,21.0,21.0,1,0,0.0
2025-05-21T15:20:56.138851,52.02563515678645,83.83611810482948,104.7196154726482,21.0,21.0,1,0,0.0
2025-05-21T15:20:56.240944,51.86541542687114,83.8452735179675,104.74708171206225,21.0,21.0,1,0,0.0
2025-05-21T15:20:56.353654,51.508354314488436,83.85442893110552,104.72877088578622,21.0,21.0,1,0,0.0
2025-05-21T15:20:56.462352,50.670634012359805,83.83611810482948,104.69214923323415,21.0,21.0,1,0,0.0
2025-05-21T15:20:56.563281,50.7209887846189,83.8452735179675,104.72877088578622,21.0,21.0,1,0,0.0
2025-05-21T15:20:56.676293,51.1833371480888,83.86358434424353,104.73792629892424,21.0,21.0,1,0,0.0
2025-05-21T15:20:56.782226,51.673151750972764,83.8452735179675,104.69214923323415,21.0,21.0,1,0,0.0
2025-05-21T15:20:56.898950,51.81506065461204,83.8452735179675,104.71046005951018,21.0,21.0,1,0,0.0
2025-05-21T15:20:57.007669,51.68688487067979,83.8452735179675,104.73792629892424,21.0,21.0,1,0,0.0
2025-05-21T15:20:57.124106,51.384756237125195,83.85442893110552,104.67383840695811,21.0,21.0,1,0,0.0
